Actual,Forecast,Mean_Lag
48.2436607492901,51.0786377352888,55.2073936915188
41.6392651475181,46.5367479541059,51.0786377352888
44.891977526826,39.9170687371418,46.5367479541059
49.3028327301567,45.2876332875922,39.9170687371418
48.8555653141685,49.59459898616,45.2876332875922
48.2264868308384,48.3826940938035,49.59459898616
47.1606672584839,48.0786951532985,48.3826940938035
47.3546952915177,46.34686973637,48.0786951532985
48.7571165276093,46.7037917328039,46.34686973637
49.8205636355708,47.9501189351702,46.7037917328039
46.6992707140458,49.3950413963881,47.9501189351702
44.1110893662049,44.74220413738,49.3950413963881
44.2267064394511,43.0020422004967,44.74220413738
44.2769257243649,44.0477951322685,43.0020422004967
46.3431437604902,44.5399478538001,44.0477951322685
47.6665643827764,46.6691549572348,44.5399478538001
47.783929366629,47.3936503848001,46.6691549572348
46.6799283341523,47.3566538105559,47.3936503848001
46.0452797949594,46.1858056064038,47.3566538105559
47.1869199624516,45.6445771480854,46.1858056064038
45.9512288228585,47.6354195626505,45.6445771480854
46.2330347301343,45.6940840208181,47.6354195626505
45.5373736933552,46.3379824486851,45.6940840208181
45.5686342740828,44.3963474855745,46.3379824486851
46.2350226276986,45.2608126112554,44.3963474855745
47.1250545229072,46.292615486679,45.2608126112554
44.9554024952554,48.2732802158762,46.292615486679
42.7895625528911,44.5703752278299,48.2732802158762
40.884560850705,42.2142171485563,44.5703752278299
36.821470492905,40.3805120034102,42.2142171485563
33.5205034693806,35.9249398468481,40.3805120034102
26.384961820429,32.8650986667474,35.9249398468481
20.3450949319906,25.7292958098034,32.8650986667474
24.6855639877285,19.6633136091001,25.7292958098034
23.6826857584901,25.663737937294,19.6633136091001
25.198451335729,23.6172477486524,25.663737937294
27.0357509040046,25.8612046731005,23.6172477486524
25.8682585712717,27.6094265655826,25.8612046731005
23.7618593763185,26.3117670770418,27.6094265655826
19.5414081240836,23.6986177923895,26.3117670770418
20.0520348879493,18.8208650589299,23.6986177923895
20.3715933421107,19.9956328620869,18.8208650589299
18.5985114708693,20.238795292592,19.9956328620869
15.9847302734488,18.501794967954,20.238795292592
12.9178378469359,15.655093273233,18.501794967954
13.559468432939,12.5775440791927,15.655093273233
16.0494180718475,13.6758101266692,12.5775440791927
17.3994666488139,16.3999365083429,13.6758101266692
19.5120079782185,17.5025461019534,16.3999365083429
20.0844521847594,19.8391155695687,17.5025461019534
18.7220814415204,20.3256793493268,19.8391155695687
19.0579905956311,18.5645077027175,20.3256793493268
19.3086075201211,18.6268552075481,18.5645077027175
20.4857185799599,18.8927166712644,18.6268552075481
18.4831757369418,20.4547446299545,18.8927166712644
21.9704744123938,18.042251116221,20.4547446299545
22.4025591978699,22.4278739526226,18.042251116221
22.4869470422858,22.3281099704796,22.4278739526226
21.1524488030696,22.3984493724876,22.3281099704796
21.4207183403464,20.5479046194455,22.3984493724876
20.6252855441429,21.2823834025282,20.5479046194455
18.9906668160949,20.6374460315267,21.2823834025282
19.8484998254081,19.1468637187523,20.6374460315267
21.0880639465571,20.099238991736,19.1468637187523
22.7860722473906,21.2178763569187,20.099238991736
23.3177877728736,23.0361268141887,21.2178763569187
25.3611600059409,23.7038433395538,23.0361268141887
25.9775566314345,25.8439479024895,23.7038433395538
27.7575947533634,26.2142338875409,25.8439479024895
26.1763161796825,27.8494911936218,26.2142338875409
26.4514224734918,25.779711811334,27.8494911936218
28.8162348587483,26.0747559509019,25.779711811334
30.6928602568017,28.8011729517304,26.0747559509019
29.6412057720012,31.0688056347188,28.8011729517304
29.5581022192596,29.7939343515803,31.0688056347188
28.8195963926224,29.8645145941538,29.7939343515803
31.2833588440095,28.8679070115021,29.8645145941538
32.0574169263381,31.7880947063929,28.8679070115021
25.6333015899752,32.2058729502942,31.7880947063929
22.6937665680949,24.834667297261,32.2058729502942
23.5082366331427,22.3146223578722,24.834667297261
25.2486953363703,23.6317202461369,22.3146223578722
26.0181160764162,25.8109245663247,23.6317202461369
27.9115450875289,26.4160627915598,25.8109245663247
27.9359658712551,28.4335835081458,26.4160627915598
25.168816306695,27.7189102858823,28.4335835081458
24.9991710248089,24.9590006942568,27.7189102858823
23.0578961027803,25.3681655317282,24.9590006942568
24.492776788,22.7416429466917,25.3681655317282
23.2126088376253,24.8276581398659,22.7416429466917
24.5194605035259,23.1671210033062,24.8276581398659
25.9910998767063,25.3618244851633,23.1671210033062
24.5700245700246,26.574116161645,25.3618244851633
21.4686323520336,24.5468581922985,26.574116161645
12.4015448530023,20.9672266161128,24.5468581922985
7.17652249972666,11.4601444340011,20.9672266161128
11.4820717590402,6.69529885695545,11.4601444340011
15.6688761962979,12.851407378221,6.69529885695545
16.7424921646611,17.9274485900494,12.851407378221
17.2452209042793,19.0829712150559,17.9274485900494
15.732685759875,18.5605531547432,19.0829712150559
15.4405328963315,16.016950209747,18.5605531547432
16.368962035014,15.7354473395946,16.016950209747
19.0789918765189,16.683107736516,15.7354473395946
20.8543689320388,19.3797363994033,16.683107736516
23.6219740705058,20.971410985406,19.3797363994033
24.6910318065485,24.1787222382979,20.971410985406
24.3021337233285,24.8538593034567,24.1787222382979
25.5301703619063,24.0300008024045,24.8538593034567
27.0418248548712,25.9827197204361,24.0300008024045
